,feature_names,target_names,task_id
278,"('Oceanview', 'Beachaccess', 'Purchaseincentives', 'Constructionexpertise')",Resortrevenue,278
279,"('Photocomposition', 'Cameragear', 'Photographerskill', 'Clientneeds')",Photoshootincome,279
280,"('Formulabalance', 'Productionefficiency', 'Qualitycontrol', 'Brandtrust')",Babyfoodsales,280
281,"('Woolquality', 'Equipmentupgrades', 'Distributionrange', 'Fiberblendinnovation')",Textilecompanyrevenue,281
282,"('Showquality', 'Staffprofessionalism', 'Audiencesize', 'Advertisingeffectiveness')",Boxofficerevenue,282
283,"('Fatcontent', 'Nutrientbalance', 'Flavorinnovation', 'Consumerdemand')",Snackbarsales,283
284,"('Oceanview', 'Beachaccess', 'Nearbyattractions', 'promotionalbudget')",Hotelrevenue,284
285,"('Playerstats', 'Managerdecisions', 'Teamunity', 'Fanloyalty')",Championshipodds,285
286,"('Producequality', 'Preparationaptitude', 'Recipeinnovation', 'Presentationflair')",Cookingshowviewership,286
287,"('Materialquality', 'Designinspiration', 'Craftsmanship', 'Brandprestige')",Furnitureprice,287
288,"('Mineproductivity', 'Operatorexpertise', 'Equipmentupgrades', 'Exportdemand')",Miningcompanyrevenue,288
289,"('Showentertainment', 'Stafffriendliness', 'Hotelprestige', 'Marketingbudget')",Occupancyrate,289
290,"('Fatcontent', 'Proteinquality', 'Ingredientsafety', 'Flavorappeal')",Babyfoodsales,290
291,"('Age', 'Income', 'Education', 'NetWorth')",CreditScore,291
292,"('Revenue', 'ProfitMargin', 'MarketShare', 'CustomerSatisfaction')",StockPrice,292
293,"('Rainfall', 'Temperature', 'Sunlight', 'SoilNutrients')",CropYield,293
294,"('StudyHours', 'PracticeTests', 'Tutoring', 'PriorKnowledge')",TestScores,294
295,"('CaloriesConsumed', 'ProteinIntake', 'Exercise', 'Metabolism')",Weight,295
296,"('ProcessingPower', 'RAM', 'GraphicsCard', 'Storage')",GamingPerformance,296
297,"('Length', 'Width', 'Luster', 'Clarity')",DiamondPrice,297
298,"('PracticeHours', 'Technique', 'Creativity', 'Passion')",MusicSkill,298
299,"('R&DSpending', 'PatentsFiled', 'Talent', 'Vision')",InnovationOutput,299
300,"('FiberIntake', 'WaterConsumed', 'RestQuality', 'StressLevels')",HealthScore,300
301,"('Wheels', 'Horsepower', 'Aerodynamics', 'Weight')",TopSpeed,301
302,"('LeadsGenerated', 'ConversionRate', 'Retention', 'Referrals')",Sales,302
303,"('IngredientsCost', 'KitchenSize', 'ChefSkill', 'Presentation')",MealPrice,303
304,"('PartsCost', 'LaborHours', 'QualityControl', 'BrandValue')",ProductPrice,304
305,"('ActingAbility', 'Screenplay', 'Budget', 'Marketing')",BoxOfficeEarnings,305
306,"('InterestRates', 'CreditScore', 'Income', 'Assets')",LoanAmountQualifiedFor,306
307,"('Size', 'Brilliance', 'Color', 'Clarity')",DiamondResaleValue,307
308,"('PracticeHours', 'Creativity', 'Persistence', 'NaturalTalent')",SuccessRate,308
309,"('Nutrition', 'Training', 'Motivation', 'Recovery')",AthleticPerformance,309
310,"('Leadership', 'TeamCohesion', 'Resources', 'StrategicPlans')",SuccessRate,310
311,"('FlightHours', 'EmergencyTraining', 'MedicalChecks', 'RestQuality')",PilotReadiness,311
312,"('Temperature', 'WaterLevel', 'Nutrients', 'LightExposure')",PlantGrowth,312
313,"('SavingsRate', 'InvestmentReturn', 'TimeHorizon', 'RiskTolerance')",RetirementIncome,313
314,"('LoanAmount', 'CreditScore', 'IncomeStability', 'FinancialLiteracy')",LoanRepaymentRate,314
315,"('Practice', 'TheoryKnowledge', 'ListeningAbility', 'Creativity')",MusicCompositionSkill,315
316,"('ComponentsQuality', 'AssemblySkill', 'TestingRigor', 'BrandReputation')",ProductReliability,316
317,"('IngredientsQuality', 'ChefSkill', 'RecipeComplexity', 'Presentation')",MealTastiness,317
318,"('Acreage', 'Irrigation', 'SoilQuality', 'TechnologyUse')",CropYield,318
319,"('EmployeeSkill', 'ToolsQuality', 'Management', 'WorkCulture')",Productivity,319
320,"('StudyHours', 'RestQuality', 'TeachingAbility', 'PracticeTests')",ExamScore,320
321,"('ProblemAnalysis', 'SolutionDesign', 'Prototyping', 'Testing')",ProductMarketFit,321
322,"('EnginePower', 'WeightReduction', 'Aerodynamics', 'Suspension')",LapTime,322
323,"('CapitalInvestment', 'ProductionEfficiency', 'Marketing', 'WorkerSkill')",ProfitMargin,323
324,"('StarPower', 'ScriptQuality', 'Directing', 'Editing')",MovieEnjoymentRating,324
325,"('ComponentsQuality', 'Engineering', 'AssemblySkill', 'DurabilityTesting')",ProductReliability,325
326,"('LegStrength', 'ArmStrength', 'Flexibility', 'Balance')",GymnasticsScore,326
327,"('NotesHit', 'VocalControl', 'StagePresence', 'Songwriting')",ConcertReviews,327
328,"('IngredientsQuality', 'RecipeComplexity', 'ChefFocus', 'PlatingSkills')",DishTastiness,328
329,"('GroundStrokes', 'ServeSkill', 'Volleys', 'Speed')",TennisRating,329
330,"('DanceTechnique', 'Choreography', 'EmotionalExpression', 'StagePresence')",PerformanceScore,330
331,"('LinesofCode', 'CodeEfficiency', 'Creativity', 'DebuggingSkill')",SoftwarePerformance,331
332,"('ProblemAnalysis', 'DesignThinking', 'Prototyping', 'UserFeedback')",Product,332
333,"('FatIntake', 'ComplexCarbs', 'Protein', 'ExerciseFrequency')",Health&FitnessScore,333
334,"('RestaurantDecor', 'ServiceFriendliness', 'FoodTaste', 'Value')",CustomerSatisfactionScore,334
335,"('EmployeeSkillLevels', 'Management', 'OfficeEnvironment', 'Technology')",ProductivityScores,335
336,"('Mathematics', 'Physics', 'Chemistry', 'Biology')",UniversityEntranceExamScore,336
337,"('IngredientsCost', 'CookingSkill', 'RecipeComplexity', 'Plating')",DishProfitabilityMargin,337
338,"('GroundGame', 'PassingGame', 'SpecialTeams', 'Coaching')",ChanceofWinningGames,338
339,"('SoilQuality', 'SunlightHours', 'IrrigationFrequency', 'FarmingTechniques')",CropYields,339
340,"('MusicalKnowledge', 'PracticeRegimen', 'ListeningSkills', 'EmotionalConnection')",PerformanceRating,340
341,"('SceneBlocking', 'CostumeDesign', 'Lighting', 'ActingAbility')",ShowEnjoymentRating,341
342,"('DataQuality', 'AlgorithmDesign', 'ComputeResources', 'EngineeringManHours')",ModelPredictionAccuracy,342
343,"('EmployeeSkillLevel', 'ManagementCapabilities', 'OfficeCulture', 'GoalAlignment')",CompanyRevenue,343
344,"('DetailOrientation', 'Organization', 'TimeManagement', 'WorkEthic')",ProjectSuccessRate,344
345,"('SoilNutrients', 'SunExposure', 'IrrigationFrequency', 'GardeningTechnique')",PlantHealthRating,345
346,"('CandidateResumesReviewed', 'InterviewQuestionsAsked', 'HiringManagerSkill', 'RetentionIncentivesOffered')",EmployeeRetentionRate,346
347,"('StudioTime', 'Collaboration', 'Authenticity', 'Promotions')",MusicStreams&Sales,347
348,"('SceneSetting', 'CharacterDevelopment', 'PlotTwists', 'Pacing')",BookEnjoymentRating,348
349,"('Wireframing', 'UserTesting', 'IssuePrioritization', 'DesignIteration')",ProductUsabilityScore,349
350,"('DanceTechnique', 'ChoreographyCreativity', 'EmotionalExpression', 'PracticeHours')",RecitalScores,350
351,"('RequirementsGathering', 'ArchitectureDesign', 'CodingProficiency', 'TestingRigor')",SoftwareReliabilityRating,351
352,"('MaterialStrength', 'StructuralIntegrity', 'QualityTesting', 'SafetyFactor')",BuildingStabilityRating,352
353,"('IngredientsUsed', 'RecipeComplexity', 'CookingTechnique', 'PlatingSkills')",DishTastinessRating,353
354,"('ProblemDecomposition', 'AlgorithmDesign', 'CodeOptimization', 'Testing')",SoftwarePerformanceRating,354
355,"('MelodicComposition', 'HarmonyStructure', 'PlayingTechnique', 'EmotionEvoked')",ListenerEnjoymentRating,355
356,"('GroundStrokesConsistency', 'ServePlacement', 'NetPlayFinesse', 'FitnessLevel')",MatchVictories,356
357,"('DanceTechnique', 'Synchronization', 'Costumes&Sets', 'AudienceEngagement')",ShowEntertainmentRating,357
358,"('HiringProcess', 'OfficeCulture', 'TechnologyProvided', 'ManagementSupport')",EmployeeProductivityRating,358
359,"('IngredientQuality', 'RecipeDifficulty', 'CookingTechnique', 'PresentationCreativity')",DishDeliciousnessRating,359
360,"('SceneSetting', 'CharacterDialogue', 'PlotTwists', 'PageTurningExcitement')",BookEnjoyabilityRating,360
361,"('DanceMovesDifficulty', 'Synchronization', 'MusicChoice', 'Costumes')",RecitalEnjoymentRating,361
362,"('GroundGame', 'PassingOffense', 'SpecialTeams', 'PlayerDevelopment')",ChampionshipsWon,362
363,"('EvidenceGathered', 'WitnessPreparation', 'CaseConstruction', 'JuryPersuasion')",VerdictFavorabilityRating,363
364,"('RequirementsElicitation', 'SystemDesign', 'CodeEfficiency', 'TestingThoroughness')",SoftwareBug,364
365,"('DanceTechnique', 'Choreography', 'EmotionalExpression', 'StagePresence')",AudienceEngagementRating,365
366,"('ProblemDefinition', 'DataGathering', 'StatisticalAnalysis', 'InsightFormulation')",BusinessDecisionValueRating,366
367,"('IngredientSourcing', 'RecipeDevelopment', 'CookingTechnique', 'PlatingSkills')",DinerSatisfactionRating,367
368,"('SoilFertility', 'SunlightExposure', 'WateringConsistency', 'PlantFoodApplication')",GardenThrivingRating,368
369,"('ProblemIdentification', 'DesignIteration', 'PrototypeRefinement', 'ValidationTesting')",ProductDesirabilityRating,369
370,"('CoreStrength', 'Flexibility', 'Balance', 'ChoreographyDifficulty')",GymnasticsRoutineScore,370
371,"('MelodicComposition', 'HarmonicTexture', 'Expressiveness', 'RecordingQuality')",SongEnjoymentRating,371
372,"('RequirementsCompleteness', 'ArchitectureRobustness', 'CodeMaintainability', 'TestingCoverage')",SoftwareQualityRating,372
373,"('Wireframing', 'InteractionDesign', 'VisualPolish', 'UserFeedbackAddressal')",AppUserExperienceRating,373
374,"('SceneSettingDescriptiveness', 'CharacterDialogueBelievability', 'ConflictDramatization', 'PlotTwistsImpactfulness')",ScreenplayReadabilityRating,374
375,"('DanceMovementAthleticism', 'Synchronization', 'Musicality', 'StorytellingAbility')",ChoreographyScore,375
376,"('MelodyCatchiness', 'HarmonySophistication', 'LyricsInsightfulness', 'VocalPerformanceConvincingness')",SongHitPotentialRating,376
377,"('GroundStrokesConsistency', 'ServeEffectiveness', 'VolleyTouch', 'CourtSpeed')",MatchWinExpectancyRating,377
378,"('EvidenceCollectionComprehensiveness', 'CaseTheoryPlausibility', 'CourtroomPresentationPersuasiveness', 'LegalArgumentConvincingness')",LawsuitSuccessLikelihoodRating,378
379,"('RequirementsCompleteness', 'SystemArchitectureResilience', 'CodeMaintainability', 'TestingCoverageComprehensiveness')",SoftwareRobustnessRating,379
380,"('ChoreographyCreativeness', 'DancerAthleticism', 'CostumeVisualImpressiveness', 'MusicEmotionality')",ShowSpectacleRating,380
381,"('IngredientFreshness', 'RecipeDevelopmentComplexity', 'CookingTechniqueSkillfulness', 'DishVisualAppeal')",MealFlavorfulnessRating,381
382,"('SoilNutrientProfileAnalysis', 'WateringRegularityTracking', 'PlantBiodiversity', 'GardeningTechniqueAdjustmentAgility')",GardenHealthRating,382
383,"('InterviewQuestionInsightfulness', 'CandidateEvaluationPerceptiveness', 'OfferAttractiveness', 'OnboardingExperienceSmoothness')",HireQualityRating,383
384,"('StudioRecordingQuality', 'MusicCompositionHarmonicComplexity', 'LyricsRelatability', 'PromotionalEffectiveness')",SongPopularityRating,384
385,"('Cornyield', 'rainfall', 'sunlighthours', 'soilnitrogencontent')",bushelsperacre,385
386,"('Wooddensity', 'growthyears', 'moisturecontent', 'treecircumference')",lumbergrade,386
387,"('Processorspeed', 'RAMamount', 'storagetype', 'coolingefficiency')",benchmarkscore,387
388,"('Ingredientcost', 'dishcomplexity', 'cooktime', 'reviews')",profitmargin,388
389,"('Commutedistance', 'fueleconomy', 'carmaintenance', 'routecongestion')",transportationbudget,389
390,"('Housesize', 'yardsize', 'schooldistrict', 'crimerate')",homevalue,390
391,"('Complications', 'prenatalcarequality', 'birthattendantskill', 'motherhealth')",newbornApgarscore,391
392,"('Handspeed', 'reflexes', 'flexibility', 'balance')",videogamescore,392
393,"('Musclemass', 'proteinintake', 'weightlifted', 'workoutintensity')",strengthgains,393
394,"('Practicetime', 'lessonquality', 'innatetalent', 'recitalatmosphere')",musicianshipjudgesscore,394
395,"('Reach', 'uploadsperweek', 'productionvalue', 'relatability')",YouTubesubscribers,395
396,"('Leadershipability', 'motivationalskills', 'playdesign', 'playertalent')",teamwins,396
397,"('Accuracy', 'armstrength', 'yardsaftercatch', 'routerunning')",receivingyards,397
398,"('Tiregrip', 'suspensionsettings', 'driverinput', 'risktaking')",laptime,398
399,"('Threadcount', 'softness', 'temperatureregulation', 'aesthetics')",hotelroomcomfortrating,399
400,"('Frequencyofwalks', 'enrichmenttoys', 'spaceavailable', 'bondingtime')",shelterdogadoptability,400
401,"('Glamour', 'waistdefinition', 'walk', 'stagepresence')",pageantscore,401
402,"('Studytime', 'classattendance', 'aptitude', 'gradabilityofmajor')",GPA,402
403,"('Noiseisolation', 'neckcontour', 'tonewoods', 'electronics')",guitarsoundquality,403
404,"('Budget', 'actortalent', 'editing', 'script')",boxofficesales,404
405,"('Tannins', 'fermentationtemp', 'harvestingtechnique', 'oakbarrelchar')",winerating,405
406,"('Singertalent', 'songcomplexity', 'recordingequipment', 'producerexpertise')",albumsales,406
407,"('Dietquality', 'cardioroutineadherence', 'genetics', 'sleepamount')",bodyfatpercentage,407
408,"('Clubheadspeed', 'angleofattack', 'strikelocation', 'shotshaping')",drivingdistance,408
409,"('Cleaningfrequency', 'conditionatpurchase', 'rustprotection', 'modelyear')",usedcarvalueretention,409
410,"('Discipline', 'distractionresistance', 'energylevels', 'technique')",freethrowpercentage,410
411,"('Ballspinrate', 'launchangle', 'clubfacealignment', 'windreading')",proximitytohole,411
412,"('Interestrate', 'principalamount', 'creditstanding', 'loanterm')",monthlypayment,412
413,"('Focus', 'memoryformationtechniques', 'neuronconnections', 'hippocampussize')",testscore,413
414,"('Treaddepth', 'brakepadmaterial', 'rotorsurfacearea', 'brakefluidviscosity')",stoppingdistance,414
415,"('Caffeinecontent', 'infusiontemps', 'grindparticlesize', 'aroma')",specialtycoffeeshoprating,415
416,"('Upskillingeffort', 'ambition', 'interviewperformance', 'connections')",jobofferlikelihood,416
417,"('Goodbacteriacount', 'prebioticfiber', 'avoidanceofantibiotics', 'inflammationmarkers')",guthealthscore,417
418,"('Voteroutreach', 'campaignfunds', 'publicpersona', 'electionprocedures')",marginofvictory,418
419,"('Cloudcoverage', 'launchvehiclereadiness', 'upperlevelwindshear', 'payloadweight')",rocketlaunchprobability,419
420,"('Refiningprocess', 'metalpurity', 'caratrating', 'cutquality')",polisheddiamondvaluepercarat,420
421,"('Hoursstudied', 'SATscore', 'GPA', 'Extracurricularactivities')",Collegeadmissionstestscore,421
422,"('Age', 'Income', 'Jobsatisfaction', 'Healthscore')",Lifesatisfaction,422
423,"('Rainfall', 'Temperature', 'Soilnutrition', 'Sunlight')",Cropyield,423
424,"('Width', 'Length', 'Height', 'Weight')",Volume,424
425,"('Practicetime', 'Coordination', 'Flexibility', 'Balance')",Gymnasticsscore,425
426,"('Velocity', 'Mass', 'Angle', 'Gravity')",Projectiledistance,426
427,"('Processingpower', 'RAM', 'Graphicscapability', 'Storage')",Gameperformance,427
428,"('Tensilestrength', 'Thermalconductivity', 'Electricalresistivity', 'Cost')",Materialusefulness,428
429,"('Acidity', 'Sweetness', 'Savoriness', 'Spiciness')",Fooddeliciousness,429
430,"('Legroom', 'Seatwidth', 'Amenities', 'Servicequality')",Airlinesatisfaction,430
431,"('Linesofcode', 'Complexity', 'Documentation', 'Testingcoverage')",Softwarereliability,431
432,"('Nutrition', 'Exercise', 'Sleepquality', 'Stresslevel')",Healthscore,432
433,"('Proximity', 'Accessibility', 'Safety', 'Affordability')",Neighborhoodlivability,433
434,"('Creativity', 'Persistence', 'Passion', 'Resourcefulness')",Entrepreneurialsuccess,434
435,"('Speed', 'Batterylife', 'Cameraquality', 'Screensize')",Smartphoneperformance,435
436,"('Calories', 'Protein', 'Vitamins', 'Minerals')",Nutritionalvalue,436
437,"('Agility', 'Strength', 'Stamina', 'Strategy')",Sportsability,437
438,"('Comfort', 'Reliability', 'Features', 'Style')",Carsatisfaction,438
439,"('Accuracy', 'Clarity', 'Engagement', 'Originality')",Writingquality,439
440,"('Capitalinvested', 'Expertise', 'Innovation', 'Demand')",Investmentreturn,440
441,"('Reach', 'Frequency', 'Engagement', 'Conversionrate')",Marketingeffectiveness,441
442,"('Leadership', 'Collaboration', 'Innovation', 'Productivity')",Teamsuccess,442
443,"('Curiosity', 'Observation', 'Experimentation', 'Analysis')",Scientificdiscovery,443
444,"('Accuracy', 'Speed', 'Safety', 'Durability')",Roboteffectiveness,444
445,"('Lightexposure', 'Nutrients', 'Water', 'Attention')",Planthealth,445
446,"('Customerservice', 'Selection', 'Value', 'Convenience')",Shoppingexperience,446
447,"('Ambition', 'Skill', 'perseverance', 'Passion')",Careeradvancement,447
448,"('Architecture', 'Compatibility', 'Features', 'Community')",Softwareadoption,448
449,"('Wearresistance', 'Corrosionresistance', 'Strength', 'Cost')",Bridgeusefulness,449
450,"('Agility', 'Bitingstrength', 'Stamina', 'Packcooperativehunting')",Wolfhuntingability,450
451,"('Reflectivity', 'Smoothness', 'Firmness', 'Porosity')",Roadquality,451
452,"('Tractorpower', 'Implementsize', 'Operatorskill', 'Soilconditions')",Fieldefficiency,452
453,"('Salesmanship', 'Productknowledge', 'Customerempathy', 'Persistence')",Salesamount,453
454,"('Workerskilllevel', 'Managementeffectiveness', 'Morale', 'Resources')",Manufacturingoutput,454
455,"('Advertising', 'Wordofmouth', 'Expertreviews', 'Affordability')",Productadoptionrate,455
456,"('Numberoftrades', 'Tradeamountsizes', 'Marketvolatility', 'Tradingstrategy')",Investmentreturns,456
457,"('Teacherskill', 'Studentattentiveness', 'Classresources', 'Parentalsupport')",Studentgrades,457
458,"('Signalstrength', 'Interference', 'Tunersensitivity', 'Speakerquality')",Audiosystemsoundquality,458
459,"('Loanamount', 'Interestrate', 'Creditscore', 'Incomelevel')",Loanrisklevel,459
460,"('Incline', 'Speed', 'Surfacefriction', 'Vehicleweight')",Energyuse,460
