input,target,trial_id,task_id
"[7.0, 6.0, 1.0]",musicalensembles,16,378
"[5.0, 1.0, 8.0]",instrumentalgroups,17,378
"[2.0, 7.0, 3.0]",musicalensembles,18,378
"[9.0, 4.0, 6.0]",instrumentalgroups,19,378
"[6.0, 5.0, 2.0]",musicalensembles,20,378
"[1.0, 8.0, 9.0]",instrumentalgroups,21,378
"[4.0, 2.0, 7.0]",musicalensembles,22,378
"[3.0, 6.0, 5.0]",instrumentalgroups,23,378
"[7.0, 9.0, 1.0]",musicalensembles,24,378
"[5.0, 3.0, 4.0]",instrumentalgroups,25,378
"[2.0, 1.0, 6.0]",musicalensembles,26,378
"[9.0, 7.0, 3.0]",instrumentalgroups,27,378
"[6.0, 4.0, 8.0]",musicalensembles,28,378
"[1.0, 2.0, 5.0]",instrumentalgroups,29,378
"[8.0, 6.0, 9.0]",musicalensembles,30,378
"[4.0, 9.0, 2.0]",instrumentalgroups,31,378
"[7.0, 5.0, 1.0]",musicalensembles,32,378
"[3.0, 1.0, 7.0]",instrumentalgroups,33,378
"[5.0, 8.0, 4.0]",musicalensembles,34,378
"[2.0, 3.0, 9.0]",instrumentalgroups,35,378
"[9.0, 6.0, 5.0]",musicalensembles,36,378
"[1.0, 4.0, 2.0]",instrumentalgroups,37,378
"[6.0, 7.0, 8.0]",musicalensembles,38,378
"[3.0, 5.0, 1.0]",instrumentalgroups,39,378
"[7.0, 2.0, 9.0]",musicalensembles,40,378
"[5.0, 9.0, 6.0]",instrumentalgroups,41,378
"[2.0, 8.0, 3.0]",musicalensembles,42,378
"[9.0, 1.0, 4.0]",instrumentalgroups,43,378
"[6.0, 3.0, 7.0]",musicalensembles,44,378
"[1.0, 5.0, 2.0]",instrumentalgroups,45,378
"[4.0, 6.0, 9.0]",musicalensembles,46,378
"[3.0, 2.0, 8.0]",instrumentalgroups,47,378
"[7.0, 4.0, 1.0]",musicalensembles,48,378
"[5.0, 7.0, 3.0]",instrumentalgroups,49,378
"[2.0, 9.0, 6.0]",musicalensembles,50,378
"[9.0, 8.0, 5.0]",instrumentalgroups,51,378
"[6.0, 1.0, 4.0]",musicalensembles,52,378
"[1.0, 3.0, 7.0]",instrumentalgroups,53,378
"[7.0, 5.0, 2.0]",musicalensembles,54,378
"[4.0, 2.0, 9.0]",instrumentalgroups,55,378
"[3.0, 6.0, 8.0]",musicalensembles,56,378
"[5.0, 4.0, 1.0]",instrumentalgroups,57,378
"[2.0, 7.0, 5.0]",musicalensembles,58,378
"[9.0, 3.0, 6.0]",instrumentalgroups,59,378
"[6.0, 9.0, 4.0]",musicalensembles,60,378
"[1.0, 2.0, 8.0]",instrumentalgroups,61,378
"[8.0, 5.0, 3.0]",musicalensembles,62,378
"[4.0, 1.0, 7.0]",instrumentalgroups,63,378
"[7.0, 3.0, 9.0]",musicalensembles,64,378
"[3.0, 4.0, 2.0]",instrumentalgroups,65,378
"[5.0, 6.0, 1.0]",musicalensembles,66,378
"[2.0, 8.0, 4.0]",instrumentalgroups,67,378
"[9.0, 7.0, 6.0]",musicalensembles,68,378
"[1.0, 5.0, 3.0]",instrumentalgroups,69,378
"[6.0, 2.0, 8.0]",musicalensembles,70,378
"[4.0, 9.0, 5.0]",instrumentalgroups,71,378
"[7.0, 1.0, 2.0]",musicalensembles,72,378
"[3.0, 7.0, 9.0]",instrumentalgroups,73,378
"[5.0, 3.0, 6.0]",musicalensembles,74,378
"[2.0, 4.0, 1.0]",instrumentalgroups,75,378
"[9.0, 6.0, 7.0]",musicalensembles,76,378
"[1.0, 8.0, 5.0]",instrumentalgroups,77,378
"[7.0, 4.0, 3.0]",musicalensembles,78,378
"[4.0, 2.0, 6.0]",instrumentalgroups,79,378
"[3.0, 5.0, 8.0]",musicalensembles,80,378
"[5.0, 1.0, 9.0]",instrumentalgroups,81,378
"[2.0, 3.0, 7.0]",musicalensembles,82,378
"[9.0, 4.0, 2.0]",instrumentalgroups,83,378
"[6.0, 7.0, 5.0]",musicalensembles,84,378
"[1.0, 6.0, 4.0]",instrumentalgroups,85,378
"[8.0, 3.0, 1.0]",musicalensembles,86,378
"[4.0, 5.0, 9.0]",instrumentalgroups,87,378
"[7.0, 2.0, 6.0]",musicalensembles,88,378
"[3.0, 9.0, 8.0]",instrumentalgroups,89,378
"[5.0, 7.0, 1.0]",musicalensembles,90,378
"[2.0, 1.0, 5.0]",instrumentalgroups,91,378
"[9.0, 6.0, 3.0]",musicalensembles,92,378
"[1.0, 4.0, 7.0]",instrumentalgroups,93,378
"[6.0, 5.0, 2.0]",musicalensembles,94,378
"[4.0, 8.0, 6.0]",instrumentalgroups,95,378
"[7.0, 9.0, 4.0]",musicalensembles,96,378
"[3.0, 2.0, 5.0]",instrumentalgroups,97,378
"[5.0, 6.0, 8.0]",musicalensembles,98,378
"[2.0, 3.0, 9.0]",instrumentalgroups,99,378
"[32.0, 4.0, 7.0]",musicelements,0,379
"[35.0, 6.0, 9.0]",musicelements,1,379
"[28.0, 3.0, 5.0]",musicelements,2,379
"[40.0, 8.0, 11.0]",musicelements,3,379
"[30.0, 5.0, 8.0]",musicelements,4,379
"[25.0, 2.0, 4.0]",genres,5,379
"[38.0, 7.0, 10.0]",musicelements,6,379
"[22.0, 1.0, 3.0]",genres,7,379
"[33.0, 6.0, 9.0]",musicelements,8,379
"[27.0, 4.0, 6.0]",musicelements,9,379
"[41.0, 9.0, 12.0]",musicelements,10,379
"[24.0, 3.0, 5.0]",genres,11,379
"[36.0, 8.0, 11.0]",musicelements,12,379
"[29.0, 5.0, 8.0]",musicelements,13,379
"[20.0, 2.0, 4.0]",genres,14,379
"[39.0, 7.0, 10.0]",musicelements,15,379
"[31.0, 6.0, 9.0]",musicelements,16,379
"[26.0, 4.0, 6.0]",musicelements,17,379
"[42.0, 9.0, 12.0]",musicelements,18,379
"[23.0, 3.0, 5.0]",genres,19,379
"[34.0, 8.0, 11.0]",musicelements,20,379
"[21.0, 2.0, 4.0]",genres,21,379
"[37.0, 7.0, 10.0]",musicelements,22,379
"[30.0, 5.0, 8.0]",musicelements,23,379
"[25.0, 4.0, 6.0]",musicelements,24,379
"[43.0, 9.0, 12.0]",musicelements,25,379
"[28.0, 6.0, 9.0]",musicelements,26,379
"[22.0, 3.0, 5.0]",genres,27,379
"[38.0, 8.0, 11.0]",musicelements,28,379
"[27.0, 5.0, 8.0]",musicelements,29,379
"[20.0, 2.0, 4.0]",genres,30,379
"[40.0, 7.0, 10.0]",musicelements,31,379
"[33.0, 6.0, 9.0]",musicelements,32,379
"[24.0, 4.0, 6.0]",musicelements,33,379
"[44.0, 9.0, 12.0]",musicelements,34,379
"[29.0, 5.0, 8.0]",musicelements,35,379
"[21.0, 3.0, 5.0]",genres,36,379
"[39.0, 8.0, 11.0]",musicelements,37,379
"[32.0, 6.0, 9.0]",musicelements,38,379
"[26.0, 4.0, 6.0]",musicelements,39,379
"[45.0, 9.0, 12.0]",musicelements,40,379
"[28.0, 5.0, 8.0]",musicelements,41,379
"[23.0, 3.0, 5.0]",genres,42,379
"[41.0, 7.0, 10.0]",musicelements,43,379
"[35.0, 6.0, 9.0]",musicelements,44,379
"[29.0, 4.0, 6.0]",musicelements,45,379
"[46.0, 9.0, 12.0]",musicelements,46,379
"[27.0, 5.0, 8.0]",musicelements,47,379
"[22.0, 3.0, 5.0]",genres,48,379
"[42.0, 8.0, 11.0]",musicelements,49,379
"[36.0, 6.0, 9.0]",musicelements,50,379
"[24.0, 4.0, 6.0]",musicelements,51,379
"[47.0, 9.0, 12.0]",musicelements,52,379
"[30.0, 5.0, 8.0]",musicelements,53,379
"[21.0, 3.0, 5.0]",genres,54,379
"[43.0, 7.0, 10.0]",musicelements,55,379
"[38.0, 6.0, 9.0]",musicelements,56,379
"[27.0, 4.0, 6.0]",musicelements,57,379
"[48.0, 9.0, 12.0]",musicelements,58,379
"[29.0, 5.0, 8.0]",musicelements,59,379
"[23.0, 3.0, 5.0]",genres,60,379
"[44.0, 8.0, 11.0]",musicelements,61,379
"[39.0, 6.0, 9.0]",musicelements,62,379
"[26.0, 4.0, 6.0]",musicelements,63,379
"[49.0, 9.0, 12.0]",musicelements,64,379
"[31.0, 5.0, 8.0]",musicelements,65,379
"[22.0, 3.0, 5.0]",genres,66,379
"[45.0, 7.0, 10.0]",musicelements,67,379
"[40.0, 6.0, 9.0]",musicelements,68,379
"[28.0, 4.0, 6.0]",musicelements,69,379
"[50.0, 9.0, 12.0]",musicelements,70,379
"[30.0, 5.0, 8.0]",musicelements,71,379
"[24.0, 3.0, 5.0]",genres,72,379
"[46.0, 8.0, 11.0]",musicelements,73,379
"[41.0, 6.0, 9.0]",musicelements,74,379
"[29.0, 4.0, 6.0]",musicelements,75,379
"[51.0, 9.0, 12.0]",musicelements,76,379
"[27.0, 5.0, 8.0]",musicelements,77,379
"[23.0, 3.0, 5.0]",genres,78,379
"[47.0, 7.0, 10.0]",musicelements,79,379
"[42.0, 6.0, 9.0]",musicelements,80,379
"[26.0, 4.0, 6.0]",musicelements,81,379
"[52.0, 9.0, 12.0]",musicelements,82,379
"[31.0, 5.0, 8.0]",musicelements,83,379
"[22.0, 3.0, 5.0]",genres,84,379
"[48.0, 8.0, 11.0]",musicelements,85,379
"[43.0, 6.0, 9.0]",musicelements,86,379
"[28.0, 4.0, 6.0]",musicelements,87,379
"[53.0, 9.0, 12.0]",musicelements,88,379
"[30.0, 5.0, 8.0]",musicelements,89,379
"[25.0, 3.0, 5.0]",genres,90,379
"[49.0, 7.0, 10.0]",musicelements,91,379
"[44.0, 6.0, 9.0]",musicelements,92,379
"[29.0, 4.0, 6.0]",musicelements,93,379
"[54.0, 9.0, 12.0]",musicelements,94,379
"[27.0, 5.0, 8.0]",musicelements,95,379
"[24.0, 3.0, 5.0]",genres,96,379
"[50.0, 8.0, 11.0]",musicelements,97,379
"[45.0, 6.0, 9.0]",musicelements,98,379
"[26.0, 4.0, 6.0]",musicelements,99,379
"[2.0, 5.0, 8.0]",ecologicalroles,0,380
"[1.0, 4.0, 7.0]",ecologicalroles,1,380
"[3.0, 6.0, 9.0]",biologicalsystems,2,380
"[2.0, 3.0, 5.0]",ecologicalroles,3,380
"[1.0, 2.0, 4.0]",ecologicalroles,4,380
"[4.0, 7.0, 10.0]",biologicalsystems,5,380
"[3.0, 5.0, 8.0]",biologicalsystems,6,380
"[2.0, 6.0, 9.0]",ecologicalroles,7,380
"[1.0, 3.0, 6.0]",ecologicalroles,8,380
"[5.0, 8.0, 11.0]",biologicalsystems,9,380
"[2.0, 4.0, 7.0]",ecologicalroles,10,380
"[3.0, 6.0, 10.0]",biologicalsystems,11,380
"[1.0, 5.0, 9.0]",ecologicalroles,12,380
"[4.0, 7.0, 12.0]",biologicalsystems,13,380
"[2.0, 3.0, 6.0]",ecologicalroles,14,380
"[5.0, 9.0, 13.0]",biologicalsystems,15,380
"[1.0, 2.0, 5.0]",ecologicalroles,16,380
"[3.0, 4.0, 7.0]",ecologicalroles,17,380
"[6.0, 10.0, 14.0]",biologicalsystems,18,380
"[2.0, 5.0, 8.0]",ecologicalroles,19,380
"[1.0, 6.0, 11.0]",biologicalsystems,20,380
"[4.0, 7.0, 12.0]",biologicalsystems,21,380
"[3.0, 5.0, 9.0]",biologicalsystems,22,380
"[2.0, 4.0, 7.0]",ecologicalroles,23,380
"[1.0, 3.0, 6.0]",ecologicalroles,24,380
"[5.0, 8.0, 13.0]",biologicalsystems,25,380
"[2.0, 6.0, 10.0]",ecologicalroles,26,380
"[4.0, 9.0, 14.0]",biologicalsystems,27,380
"[1.0, 5.0, 9.0]",ecologicalroles,28,380
"[3.0, 7.0, 12.0]",biologicalsystems,29,380
"[2.0, 4.0, 8.0]",ecologicalroles,30,380
"[6.0, 10.0, 15.0]",biologicalsystems,31,380
"[1.0, 2.0, 6.0]",ecologicalroles,32,380
"[5.0, 9.0, 14.0]",biologicalsystems,33,380
"[3.0, 6.0, 11.0]",biologicalsystems,34,380
"[2.0, 5.0, 10.0]",ecologicalroles,35,380
"[4.0, 7.0, 13.0]",biologicalsystems,36,380
"[1.0, 3.0, 8.0]",ecologicalroles,37,380
"[6.0, 11.0, 16.0]",biologicalsystems,38,380
"[2.0, 4.0, 9.0]",ecologicalroles,39,380
"[5.0, 10.0, 15.0]",biologicalsystems,40,380
"[1.0, 6.0, 12.0]",biologicalsystems,41,380
"[3.0, 5.0, 11.0]",biologicalsystems,42,380
"[2.0, 7.0, 13.0]",ecologicalroles,43,380
"[4.0, 8.0, 14.0]",biologicalsystems,44,380
"[1.0, 5.0, 10.0]",ecologicalroles,45,380
"[6.0, 12.0, 17.0]",biologicalsystems,46,380
"[2.0, 3.0, 9.0]",ecologicalroles,47,380
"[5.0, 11.0, 16.0]",biologicalsystems,48,380
"[1.0, 4.0, 12.0]",biologicalsystems,49,380
"[3.0, 6.0, 13.0]",biologicalsystems,50,380
"[2.0, 5.0, 11.0]",ecologicalroles,51,380
"[4.0, 7.0, 15.0]",biologicalsystems,52,380
"[1.0, 3.0, 10.0]",ecologicalroles,53,380
"[6.0, 13.0, 18.0]",biologicalsystems,54,380
"[2.0, 4.0, 12.0]",ecologicalroles,55,380
"[5.0, 10.0, 17.0]",biologicalsystems,56,380
"[1.0, 6.0, 14.0]",biologicalsystems,57,380
"[3.0, 5.0, 13.0]",biologicalsystems,58,380
"[2.0, 7.0, 14.0]",ecologicalroles,59,380
"[4.0, 8.0, 16.0]",biologicalsystems,60,380
"[1.0, 5.0, 12.0]",ecologicalroles,61,380
"[6.0, 14.0, 19.0]",biologicalsystems,62,380
"[2.0, 3.0, 11.0]",ecologicalroles,63,380
"[5.0, 12.0, 18.0]",biologicalsystems,64,380
"[1.0, 4.0, 13.0]",biologicalsystems,65,380
"[3.0, 6.0, 15.0]",biologicalsystems,66,380
"[2.0, 5.0, 14.0]",ecologicalroles,67,380
"[4.0, 7.0, 17.0]",biologicalsystems,68,380
"[1.0, 3.0, 12.0]",ecologicalroles,69,380
"[6.0, 15.0, 20.0]",biologicalsystems,70,380
"[2.0, 4.0, 13.0]",ecologicalroles,71,380
"[5.0, 11.0, 19.0]",biologicalsystems,72,380
"[1.0, 6.0, 16.0]",biologicalsystems,73,380
"[3.0, 5.0, 14.0]",biologicalsystems,74,380
"[2.0, 7.0, 15.0]",ecologicalroles,75,380
"[4.0, 8.0, 18.0]",biologicalsystems,76,380
"[1.0, 5.0, 13.0]",ecologicalroles,77,380
"[6.0, 16.0, 21.0]",biologicalsystems,78,380
"[2.0, 3.0, 12.0]",ecologicalroles,79,380
"[5.0, 13.0, 20.0]",biologicalsystems,80,380
"[1.0, 4.0, 14.0]",biologicalsystems,81,380
"[3.0, 6.0, 16.0]",biologicalsystems,82,380
"[2.0, 5.0, 15.0]",ecologicalroles,83,380
"[4.0, 7.0, 19.0]",biologicalsystems,84,380
"[1.0, 3.0, 13.0]",ecologicalroles,85,380
"[6.0, 17.0, 22.0]",biologicalsystems,86,380
"[2.0, 4.0, 14.0]",ecologicalroles,87,380
"[5.0, 12.0, 21.0]",biologicalsystems,88,380
"[1.0, 6.0, 18.0]",biologicalsystems,89,380
"[3.0, 5.0, 16.0]",biologicalsystems,90,380
"[2.0, 7.0, 17.0]",ecologicalroles,91,380
"[4.0, 8.0, 20.0]",biologicalsystems,92,380
"[1.0, 5.0, 14.0]",ecologicalroles,93,380
"[6.0, 18.0, 23.0]",biologicalsystems,94,380
"[2.0, 3.0, 13.0]",ecologicalroles,95,380
"[5.0, 14.0, 22.0]",biologicalsystems,96,380
"[1.0, 4.0, 15.0]",biologicalsystems,97,380
"[3.0, 6.0, 17.0]",biologicalsystems,98,380
"[2.0, 5.0, 16.0]",ecologicalroles,99,380
"[0.2, 0.8, 0.1]",rocktypes,0,381
"[0.4, 0.5, 0.1]",rocktypes,1,381
"[0.1, 0.9, 0.0]",geologymaterials,2,381
"[0.3, 0.6, 0.1]",rocktypes,3,381
"[0.5, 0.4, 0.1]",rocktypes,4,381
"[0.2, 0.7, 0.1]",rocktypes,5,381
"[0.8, 0.2, 0.0]",geologymaterials,6,381
"[0.4, 0.5, 0.1]",rocktypes,7,381
"[0.1, 0.8, 0.1]",rocktypes,8,381
"[0.6, 0.3, 0.1]",rocktypes,9,381
"[0.9, 0.1, 0.0]",geologymaterials,10,381
"[0.5, 0.4, 0.1]",rocktypes,11,381
"[0.3, 0.6, 0.1]",rocktypes,12,381
"[0.2, 0.7, 0.1]",rocktypes,13,381
"[0.1, 0.9, 0.0]",geologymaterials,14,381
"[0.4, 0.5, 0.1]",rocktypes,15,381
"[0.8, 0.2, 0.0]",geologymaterials,16,381
"[0.6, 0.3, 0.1]",rocktypes,17,381
"[0.5, 0.4, 0.1]",rocktypes,18,381
"[0.9, 0.1, 0.0]",geologymaterials,19,381
"[0.3, 0.6, 0.1]",rocktypes,20,381
"[0.2, 0.7, 0.1]",rocktypes,21,381
"[0.1, 0.8, 0.1]",rocktypes,22,381
"[0.4, 0.5, 0.1]",rocktypes,23,381
"[0.7, 0.2, 0.1]",rocktypes,24,381
"[0.6, 0.3, 0.1]",rocktypes,25,381
"[0.9, 0.1, 0.0]",geologymaterials,26,381
"[0.5, 0.4, 0.1]",rocktypes,27,381
"[0.3, 0.6, 0.1]",rocktypes,28,381
"[0.2, 0.7, 0.1]",rocktypes,29,381
"[0.1, 0.9, 0.0]",geologymaterials,30,381
"[0.8, 0.2, 0.0]",geologymaterials,31,381
"[0.4, 0.5, 0.1]",rocktypes,32,381
"[0.6, 0.3, 0.1]",rocktypes,33,381
"[0.5, 0.4, 0.1]",rocktypes,34,381
"[0.9, 0.1, 0.0]",geologymaterials,35,381
"[0.3, 0.6, 0.1]",rocktypes,36,381
"[0.2, 0.7, 0.1]",rocktypes,37,381
"[0.1, 0.8, 0.1]",rocktypes,38,381
"[0.4, 0.5, 0.1]",rocktypes,39,381
"[0.7, 0.2, 0.1]",rocktypes,40,381
"[0.6, 0.3, 0.1]",rocktypes,41,381
"[0.9, 0.1, 0.0]",geologymaterials,42,381
"[0.5, 0.4, 0.1]",rocktypes,43,381
"[0.3, 0.6, 0.1]",rocktypes,44,381
"[0.2, 0.7, 0.1]",rocktypes,45,381
"[0.1, 0.9, 0.0]",geologymaterials,46,381
"[0.8, 0.2, 0.0]",geologymaterials,47,381
"[0.4, 0.5, 0.1]",rocktypes,48,381
"[0.6, 0.3, 0.1]",rocktypes,49,381
"[0.5, 0.4, 0.1]",rocktypes,50,381
"[0.9, 0.1, 0.0]",geologymaterials,51,381
"[0.3, 0.6, 0.1]",rocktypes,52,381
"[0.2, 0.7, 0.1]",rocktypes,53,381
"[0.1, 0.8, 0.1]",rocktypes,54,381
"[0.4, 0.5, 0.1]",rocktypes,55,381
"[0.7, 0.2, 0.1]",rocktypes,56,381
"[0.6, 0.3, 0.1]",rocktypes,57,381
"[0.9, 0.1, 0.0]",geologymaterials,58,381
"[0.5, 0.4, 0.1]",rocktypes,59,381
"[0.3, 0.6, 0.1]",rocktypes,60,381
"[0.2, 0.7, 0.1]",rocktypes,61,381
"[0.1, 0.9, 0.0]",geologymaterials,62,381
"[0.8, 0.2, 0.0]",geologymaterials,63,381
"[0.4, 0.5, 0.1]",rocktypes,64,381
"[0.6, 0.3, 0.1]",rocktypes,65,381
"[0.5, 0.4, 0.1]",rocktypes,66,381
"[0.9, 0.1, 0.0]",geologymaterials,67,381
"[0.3, 0.6, 0.1]",rocktypes,68,381
"[0.2, 0.7, 0.1]",rocktypes,69,381
"[0.1, 0.8, 0.1]",rocktypes,70,381
"[0.4, 0.5, 0.1]",rocktypes,71,381
"[0.7, 0.2, 0.1]",rocktypes,72,381
"[0.6, 0.3, 0.1]",rocktypes,73,381
"[0.9, 0.1, 0.0]",geologymaterials,74,381
"[0.5, 0.4, 0.1]",rocktypes,75,381
"[0.3, 0.6, 0.1]",rocktypes,76,381
"[0.2, 0.7, 0.1]",rocktypes,77,381
"[0.1, 0.9, 0.0]",geologymaterials,78,381
"[0.8, 0.2, 0.0]",geologymaterials,79,381
"[0.4, 0.5, 0.1]",rocktypes,80,381
"[0.6, 0.3, 0.1]",rocktypes,81,381
"[0.5, 0.4, 0.1]",rocktypes,82,381
"[0.9, 0.1, 0.0]",geologymaterials,83,381
"[0.3, 0.6, 0.1]",rocktypes,84,381
"[0.2, 0.7, 0.1]",rocktypes,85,381
"[0.1, 0.8, 0.1]",rocktypes,86,381
"[0.4, 0.5, 0.1]",rocktypes,87,381
"[0.7, 0.2, 0.1]",rocktypes,88,381
"[0.6, 0.3, 0.1]",rocktypes,89,381
"[0.9, 0.1, 0.0]",geologymaterials,90,381
"[0.5, 0.4, 0.1]",rocktypes,91,381
"[0.3, 0.6, 0.1]",rocktypes,92,381
"[0.2, 0.7, 0.1]",rocktypes,93,381
"[0.1, 0.9, 0.0]",geologymaterials,94,381
"[0.8, 0.2, 0.0]",geologymaterials,95,381
"[0.4, 0.5, 0.1]",rocktypes,96,381
"[0.6, 0.3, 0.1]",rocktypes,97,381
"[0.5, 0.4, 0.1]",rocktypes,98,381
"[0.9, 0.1, 0.0]",geologymaterials,99,381
"[80.0, 20.0, 0.0]",biomes,0,382
"[70.0, 30.0, 0.0]",biomes,1,382
"[90.0, 10.0, 0.0]",biomes,2,382
"[40.0, 50.0, 10.0]",geographicregions,3,382
"[30.0, 60.0, 10.0]",geographicregions,4,382
"[10.0, 80.0, 10.0]",geographicregions,5,382
"[85.0, 15.0, 0.0]",biomes,6,382
"[25.0, 65.0, 10.0]",geographicregions,7,382
"[50.0, 40.0, 10.0]",geographicregions,8,382
"[95.0, 5.0, 0.0]",biomes,9,382
"[45.0, 45.0, 10.0]",geographicregions,10,382
"[65.0, 35.0, 0.0]",biomes,11,382
"[20.0, 70.0, 10.0]",geographicregions,12,382
"[80.0, 20.0, 0.0]",biomes,13,382
"[55.0, 40.0, 5.0]",geographicregions,14,382
"[90.0, 10.0, 0.0]",biomes,15,382
"[30.0, 60.0, 10.0]",geographicregions,16,382
"[70.0, 30.0, 0.0]",biomes,17,382
"[40.0, 50.0, 10.0]",geographicregions,18,382
"[85.0, 15.0, 0.0]",biomes,19,382
"[25.0, 65.0, 10.0]",geographicregions,20,382
"[50.0, 40.0, 10.0]",geographicregions,21,382
"[95.0, 5.0, 0.0]",biomes,22,382
"[45.0, 45.0, 10.0]",geographicregions,23,382
"[65.0, 35.0, 0.0]",biomes,24,382
"[20.0, 70.0, 10.0]",geographicregions,25,382
"[80.0, 20.0, 0.0]",biomes,26,382
"[55.0, 40.0, 5.0]",geographicregions,27,382
"[90.0, 10.0, 0.0]",biomes,28,382
"[30.0, 60.0, 10.0]",geographicregions,29,382
"[70.0, 30.0, 0.0]",biomes,30,382
"[40.0, 50.0, 10.0]",geographicregions,31,382
"[85.0, 15.0, 0.0]",biomes,32,382
"[25.0, 65.0, 10.0]",geographicregions,33,382
"[50.0, 40.0, 10.0]",geographicregions,34,382
"[95.0, 5.0, 0.0]",biomes,35,382
"[45.0, 45.0, 10.0]",geographicregions,36,382
"[65.0, 35.0, 0.0]",biomes,37,382
"[20.0, 70.0, 10.0]",geographicregions,38,382
"[80.0, 20.0, 0.0]",biomes,39,382
"[55.0, 40.0, 5.0]",geographicregions,40,382
"[90.0, 10.0, 0.0]",biomes,41,382
"[30.0, 60.0, 10.0]",geographicregions,42,382
"[70.0, 30.0, 0.0]",biomes,43,382
"[40.0, 50.0, 10.0]",geographicregions,44,382
"[85.0, 15.0, 0.0]",biomes,45,382
"[25.0, 65.0, 10.0]",geographicregions,46,382
"[50.0, 40.0, 10.0]",geographicregions,47,382
"[95.0, 5.0, 0.0]",biomes,48,382
"[45.0, 45.0, 10.0]",geographicregions,49,382
"[65.0, 35.0, 0.0]",biomes,50,382
"[20.0, 70.0, 10.0]",geographicregions,51,382
"[80.0, 20.0, 0.0]",biomes,52,382
"[55.0, 40.0, 5.0]",geographicregions,53,382
"[90.0, 10.0, 0.0]",biomes,54,382
"[30.0, 60.0, 10.0]",geographicregions,55,382
"[70.0, 30.0, 0.0]",biomes,56,382
"[40.0, 50.0, 10.0]",geographicregions,57,382
"[85.0, 15.0, 0.0]",biomes,58,382
"[25.0, 65.0, 10.0]",geographicregions,59,382
"[50.0, 40.0, 10.0]",geographicregions,60,382
"[95.0, 5.0, 0.0]",biomes,61,382
"[45.0, 45.0, 10.0]",geographicregions,62,382
"[65.0, 35.0, 0.0]",biomes,63,382
"[20.0, 70.0, 10.0]",geographicregions,64,382
"[80.0, 20.0, 0.0]",biomes,65,382
"[55.0, 40.0, 5.0]",geographicregions,66,382
"[90.0, 10.0, 0.0]",biomes,67,382
"[30.0, 60.0, 10.0]",geographicregions,68,382
"[70.0, 30.0, 0.0]",biomes,69,382
"[40.0, 50.0, 10.0]",geographicregions,70,382
"[85.0, 15.0, 0.0]",biomes,71,382
"[25.0, 65.0, 10.0]",geographicregions,72,382
"[50.0, 40.0, 10.0]",geographicregions,73,382
"[95.0, 5.0, 0.0]",biomes,74,382
"[45.0, 45.0, 10.0]",geographicregions,75,382
"[65.0, 35.0, 0.0]",biomes,76,382
"[20.0, 70.0, 10.0]",geographicregions,77,382
"[80.0, 20.0, 0.0]",biomes,78,382
"[55.0, 40.0, 5.0]",geographicregions,79,382
"[90.0, 10.0, 0.0]",biomes,80,382
"[30.0, 60.0, 10.0]",geographicregions,81,382
"[70.0, 30.0, 0.0]",biomes,82,382
"[40.0, 50.0, 10.0]",geographicregions,83,382
"[85.0, 15.0, 0.0]",biomes,84,382
"[25.0, 65.0, 10.0]",geographicregions,85,382
"[50.0, 40.0, 10.0]",geographicregions,86,382
"[95.0, 5.0, 0.0]",biomes,87,382
"[45.0, 45.0, 10.0]",geographicregions,88,382
"[65.0, 35.0, 0.0]",biomes,89,382
"[20.0, 70.0, 10.0]",geographicregions,90,382
"[80.0, 20.0, 0.0]",biomes,91,382
"[55.0, 40.0, 5.0]",geographicregions,92,382
"[90.0, 10.0, 0.0]",biomes,93,382
"[30.0, 60.0, 10.0]",geographicregions,94,382
"[70.0, 30.0, 0.0]",biomes,95,382
"[40.0, 50.0, 10.0]",geographicregions,96,382
"[85.0, 15.0, 0.0]",biomes,97,382
"[25.0, 65.0, 10.0]",geographicregions,98,382
"[50.0, 40.0, 10.0]",geographicregions,99,382
"[0.3, 0.6, 0.1]",earthlayers,0,383
"[0.2, 0.5, 0.2]",earthlayers,1,383
"[0.4, 0.7, 0.3]",earthlayers,2,383
"[0.5, 0.8, 0.4]",earthlayers,3,383
"[0.6, 0.9, 0.5]",earthlayers,4,383
"[0.1, 0.3, 0.1]",earthlayers,5,383
"[0.7, 0.9, 0.6]",planetarycomponents,6,383
"[0.8, 0.95, 0.7]",planetarycomponents,7,383
"[0.9, 0.98, 0.8]",planetarycomponents,8,383
"[0.95, 0.99, 0.9]",planetarycomponents,9,383
"[0.2, 0.4, 0.2]",earthlayers,10,383
"[0.3, 0.5, 0.3]",earthlayers,11,383
"[0.4, 0.6, 0.4]",earthlayers,12,383
"[0.5, 0.7, 0.5]",earthlayers,13,383
"[0.6, 0.8, 0.6]",earthlayers,14,383
"[0.7, 0.85, 0.7]",planetarycomponents,15,383
"[0.8, 0.9, 0.8]",planetarycomponents,16,383
"[0.85, 0.93, 0.85]",planetarycomponents,17,383
"[0.9, 0.95, 0.9]",planetarycomponents,18,383
"[0.1, 0.2, 0.1]",earthlayers,19,383
"[0.2, 0.3, 0.2]",earthlayers,20,383
"[0.3, 0.4, 0.3]",earthlayers,21,383
"[0.4, 0.5, 0.4]",earthlayers,22,383
"[0.5, 0.6, 0.5]",earthlayers,23,383
"[0.6, 0.7, 0.6]",earthlayers,24,383
"[0.7, 0.8, 0.7]",planetarycomponents,25,383
"[0.8, 0.85, 0.8]",planetarycomponents,26,383
